Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
288 ,677 ,-1342 ,250 ,-1 ,11 ,2 ,11 ,
289 ,697 ,-1342 ,250 ,-2 ,10 ,2 ,11 ,
290 ,717 ,-1342 ,250 ,-2 ,10 ,2 ,11 ,
291 ,737 ,-1342 ,250 ,-2 ,10 ,3 ,11 ,
292 ,758 ,-1342 ,250 ,-3 ,9 ,4 ,10 ,
293 ,778 ,-1342 ,250 ,-2 ,8 ,4 ,9 ,
294 ,798 ,-1342 ,250 ,0 ,6 ,5 ,8 ,
295 ,818 ,-1342 ,250 ,3 ,5 ,5 ,8 ,
296 ,839 ,-1342 ,250 ,4 ,9 ,4 ,11 ,
297 ,859 ,-1342 ,250 ,2 ,11 ,2 ,12 ,
298 ,879 ,-1342 ,250 ,2 ,11 ,2 ,11 ,
299 ,899 ,-1342 ,250 ,1 ,11 ,2 ,11 ,
300 ,920 ,-1342 ,250 ,1 ,11 ,1 ,11 ,
301 ,940 ,-1342 ,250 ,0 ,10 ,1 ,11 ,
302 ,960 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
303 ,980 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
304 ,1001 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
305 ,1021 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
306 ,1041 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
307 ,1061 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
308 ,1081 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
309 ,1102 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
310 ,1122 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
311 ,1142 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
312 ,1162 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
313 ,1183 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
314 ,1203 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
315 ,1223 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
316 ,1243 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
317 ,1264 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
318 ,1284 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
319 ,1304 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
320 ,1324 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
321 ,1345 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
322 ,1365 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
323 ,1385 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
324 ,1405 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
325 ,-214 ,-1322 ,250 ,0 ,10 ,0 ,10 ,
326 ,-194 ,-1322 ,250 ,0 ,10 ,0 ,10 ,
327 ,-173 ,-1322 ,250 ,0 ,10 ,0 ,10 ,
328 ,-153 ,-1322 ,250 ,0 ,10 ,0 ,10 ,
329 ,-133 ,-1322 ,250 ,0 ,10 ,0 ,10 ,
330 ,-113 ,-1322 ,250 ,0 ,10 ,0 ,10 ,
331 ,-92 ,-1322 ,250 ,-1 ,10 ,0 ,10 ,
332 ,-72 ,-1322 ,250 ,-1 ,10 ,0 ,10 ,
333 ,-52 ,-1322 ,250 ,-1 ,10 ,0 ,10 ,
334 ,-32 ,-1322 ,250 ,-1 ,10 ,0 ,10 ,
335 ,-11 ,-1322 ,250 ,-1 ,10 ,0 ,10 ,
336 ,9 ,-1322 ,250 ,-1 ,10 ,0 ,10 ,
337 ,29 ,-1322 ,250 ,-1 ,10 ,1 ,10 ,
338 ,49 ,-1322 ,250 ,-1 ,10 ,1 ,10 ,
339 ,70 ,-1322 ,250 ,-1 ,10 ,1 ,10 ,
340 ,90 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
341 ,110 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
342 ,130 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
343 ,150 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
344 ,171 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
345 ,191 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
346 ,211 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
347 ,231 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
348 ,252 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
349 ,272 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
350 ,292 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
351 ,312 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
352 ,333 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
353 ,353 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
354 ,373 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
355 ,393 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
356 ,414 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
357 ,434 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
358 ,454 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
359 ,474 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
360 ,495 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
361 ,515 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
362 ,535 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
363 ,555 ,-1322 ,250 ,0 ,10 ,1 ,10 ,
364 ,575 ,-1322 ,250 ,0 ,10 ,1 ,11 ,
365 ,596 ,-1322 ,250 ,0 ,11 ,1 ,11 ,
366 ,616 ,-1322 ,250 ,-1 ,11 ,2 ,11 ,
367 ,636 ,-1322 ,250 ,-1 ,11 ,2 ,11 ,
368 ,656 ,-1322 ,250 ,-1 ,11 ,2 ,11 ,
369 ,677 ,-1322 ,250 ,-2 ,11 ,2 ,11 ,
370 ,697 ,-1322 ,250 ,-2 ,11 ,2 ,11 ,
371 ,717 ,-1322 ,250 ,-3 ,11 ,3 ,11 ,
372 ,737 ,-1322 ,250 ,-4 ,10 ,4 ,12 ,
373 ,758 ,-1322 ,250 ,-5 ,8 ,6 ,11 ,
374 ,778 ,-1322 ,250 ,-5 ,5 ,7 ,10 ,
375 ,798 ,-1322 ,250 ,0 ,0 ,0 ,0 ,
376 ,818 ,-1322 ,250 ,0 ,0 ,0 ,0 ,
377 ,839 ,-1322 ,250 ,6 ,11 ,5 ,13 ,
378 ,859 ,-1322 ,250 ,3 ,12 ,3 ,13 ,
379 ,879 ,-1322 ,250 ,1 ,12 ,2 ,12 ,
380 ,899 ,-1322 ,250 ,1 ,11 ,2 ,12 ,
381 ,920 ,-1322 ,250 ,1 ,11 ,2 ,11 ,
382 ,940 ,-1322 ,250 ,0 ,11 ,2 ,11 ,
383 ,960 ,-1322 ,250 ,0 ,11 ,2 ,11 ,
384 ,980 ,-1322 ,250 ,0 ,10 ,2 ,11 ,
385 ,1001 ,-1322 ,250 ,0 ,10 ,2 ,11 ,
386 ,1021 ,-1322 ,250 ,0 ,10 ,2 ,11 ,
