Length Units,meter,,,,,,,
length Units,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
4875 ,70 ,-201 ,0 ,-1 ,6 ,0 ,6 ,
4876 ,90 ,-201 ,0 ,-1 ,6 ,0 ,6 ,
4877 ,110 ,-201 ,0 ,-1 ,6 ,0 ,6 ,
4878 ,130 ,-201 ,0 ,-1 ,6 ,0 ,6 ,
4879 ,150 ,-201 ,0 ,-1 ,6 ,0 ,7 ,
4880 ,171 ,-201 ,0 ,-1 ,7 ,0 ,7 ,
4881 ,191 ,-201 ,0 ,-1 ,7 ,0 ,7 ,
4882 ,211 ,-201 ,0 ,-1 ,8 ,0 ,8 ,
4883 ,231 ,-201 ,0 ,-1 ,8 ,0 ,8 ,
4884 ,252 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4885 ,272 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4886 ,292 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4887 ,312 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4888 ,333 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4889 ,353 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4890 ,373 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4891 ,393 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4892 ,414 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4893 ,434 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4894 ,454 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4895 ,474 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4896 ,495 ,-201 ,0 ,0 ,7 ,0 ,8 ,
4897 ,515 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4898 ,535 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4899 ,555 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4900 ,575 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4901 ,596 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4902 ,616 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4903 ,636 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4904 ,656 ,-201 ,0 ,0 ,8 ,0 ,8 ,
4905 ,677 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4906 ,697 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4907 ,717 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4908 ,737 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4909 ,758 ,-201 ,0 ,1 ,7 ,0 ,7 ,
4910 ,778 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4911 ,798 ,-201 ,0 ,0 ,7 ,0 ,7 ,
4912 ,818 ,-201 ,0 ,1 ,7 ,0 ,7 ,
4913 ,839 ,-201 ,0 ,1 ,6 ,0 ,6 ,
4914 ,859 ,-201 ,0 ,1 ,6 ,0 ,6 ,
4915 ,879 ,-201 ,0 ,0 ,6 ,0 ,6 ,
4916 ,899 ,-201 ,0 ,1 ,7 ,0 ,7 ,
4917 ,920 ,-201 ,0 ,1 ,7 ,0 ,7 ,
4918 ,940 ,-201 ,0 ,1 ,7 ,0 ,7 ,
4919 ,960 ,-201 ,0 ,1 ,7 ,0 ,7 ,
4920 ,980 ,-201 ,0 ,1 ,7 ,0 ,7 ,
4921 ,1001 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4922 ,1021 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4923 ,1041 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4924 ,1061 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4925 ,1081 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4926 ,1102 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4927 ,1122 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4928 ,1142 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4929 ,1162 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4930 ,1183 ,-201 ,0 ,1 ,8 ,0 ,8 ,
4931 ,1203 ,-201 ,0 ,1 ,7 ,0 ,8 ,
4932 ,1223 ,-201 ,0 ,1 ,7 ,1 ,7 ,
4933 ,1243 ,-201 ,0 ,1 ,7 ,1 ,8 ,
4934 ,1264 ,-201 ,0 ,1 ,8 ,2 ,8 ,
4935 ,1284 ,-201 ,0 ,0 ,9 ,2 ,9 ,
4936 ,1304 ,-201 ,0 ,0 ,10 ,1 ,11 ,
4937 ,1324 ,-201 ,0 ,0 ,11 ,1 ,12 ,
4938 ,1345 ,-201 ,0 ,0 ,12 ,1 ,12 ,
4939 ,1365 ,-201 ,0 ,0 ,12 ,1 ,12 ,
4940 ,1385 ,-201 ,0 ,0 ,13 ,1 ,13 ,
4941 ,1405 ,-201 ,0 ,0 ,13 ,1 ,13 ,
4942 ,-214 ,-181 ,0 ,0 ,14 ,1 ,14 ,
4943 ,-194 ,-181 ,0 ,0 ,14 ,1 ,14 ,
4944 ,-173 ,-181 ,0 ,0 ,14 ,1 ,14 ,
4945 ,-153 ,-181 ,0 ,0 ,14 ,1 ,14 ,
4946 ,-133 ,-181 ,0 ,0 ,14 ,1 ,14 ,
4947 ,-113 ,-181 ,0 ,-1 ,13 ,1 ,13 ,
4948 ,-92 ,-181 ,0 ,-1 ,12 ,1 ,12 ,
4949 ,-72 ,-181 ,0 ,-1 ,12 ,1 ,12 ,
4950 ,-52 ,-181 ,0 ,-1 ,11 ,1 ,11 ,
4951 ,-32 ,-181 ,0 ,-1 ,9 ,1 ,9 ,
4952 ,-11 ,-181 ,0 ,-1 ,7 ,1 ,8 ,
4953 ,9 ,-181 ,0 ,-1 ,6 ,0 ,6 ,
4954 ,29 ,-181 ,0 ,-1 ,6 ,0 ,6 ,
4955 ,49 ,-181 ,0 ,-1 ,6 ,0 ,6 ,
4956 ,70 ,-181 ,0 ,-1 ,6 ,0 ,6 ,
4957 ,90 ,-181 ,0 ,-1 ,6 ,0 ,6 ,
4958 ,110 ,-181 ,0 ,-1 ,6 ,0 ,6 ,
4959 ,130 ,-181 ,0 ,-1 ,6 ,0 ,6 ,
4960 ,150 ,-181 ,0 ,-1 ,6 ,0 ,7 ,
4961 ,171 ,-181 ,0 ,-1 ,7 ,0 ,7 ,
4962 ,191 ,-181 ,0 ,-1 ,7 ,0 ,7 ,
4963 ,211 ,-181 ,0 ,-1 ,8 ,0 ,8 ,
4964 ,231 ,-181 ,0 ,-1 ,8 ,0 ,8 ,
4965 ,252 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4966 ,272 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4967 ,292 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4968 ,312 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4969 ,333 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4970 ,353 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4971 ,373 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4972 ,393 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4973 ,414 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4974 ,434 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4975 ,454 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4976 ,474 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4977 ,495 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4978 ,515 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4979 ,535 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4980 ,555 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4981 ,575 ,-181 ,0 ,0 ,8 ,0 ,8 ,
4982 ,596 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4983 ,616 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4984 ,636 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4985 ,656 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4986 ,677 ,-181 ,0 ,1 ,8 ,0 ,8 ,
4987 ,697 ,-181 ,0 ,1 ,8 ,0 ,8 ,
4988 ,717 ,-181 ,0 ,1 ,8 ,0 ,8 ,
4989 ,737 ,-181 ,0 ,1 ,8 ,0 ,8 ,
4990 ,758 ,-181 ,0 ,1 ,7 ,0 ,7 ,
4991 ,778 ,-181 ,0 ,1 ,7 ,0 ,7 ,
4992 ,798 ,-181 ,0 ,1 ,7 ,0 ,7 ,
4993 ,818 ,-181 ,0 ,1 ,7 ,0 ,7 ,
4994 ,839 ,-181 ,0 ,1 ,6 ,0 ,6 ,
4995 ,859 ,-181 ,0 ,1 ,6 ,0 ,6 ,
4996 ,879 ,-181 ,0 ,1 ,6 ,0 ,6 ,
4997 ,899 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4998 ,920 ,-181 ,0 ,0 ,7 ,0 ,7 ,
4999 ,940 ,-181 ,0 ,1 ,7 ,0 ,7 ,
5000 ,960 ,-181 ,0 ,1 ,7 ,0 ,7 ,
5001 ,980 ,-181 ,0 ,1 ,7 ,0 ,7 ,
5002 ,1001 ,-181 ,0 ,1 ,8 ,0 ,8 ,
5003 ,1021 ,-181 ,0 ,1 ,8 ,0 ,8 ,
5004 ,1041 ,-181 ,0 ,1 ,8 ,0 ,8 ,
5005 ,1061 ,-181 ,0 ,1 ,8 ,0 ,8 ,
5006 ,1081 ,-181 ,0 ,1 ,8 ,0 ,8 ,
5007 ,1102 ,-181 ,0 ,1 ,7 ,0 ,8 ,
5008 ,1122 ,-181 ,0 ,1 ,7 ,0 ,7 ,
5009 ,1142 ,-181 ,0 ,1 ,7 ,0 ,7 ,
5010 ,1162 ,-181 ,0 ,1 ,7 ,0 ,7 ,
5011 ,1183 ,-181 ,0 ,1 ,7 ,0 ,7 ,
5012 ,1203 ,-181 ,0 ,1 ,7 ,1 ,7 ,
5013 ,1223 ,-181 ,0 ,1 ,7 ,1 ,7 ,
5014 ,1243 ,-181 ,0 ,1 ,8 ,1 ,8 ,
5015 ,1264 ,-181 ,0 ,1 ,8 ,2 ,8 ,
5016 ,1284 ,-181 ,0 ,0 ,9 ,2 ,9 ,
5017 ,1304 ,-181 ,0 ,0 ,11 ,1 ,11 ,
5018 ,1324 ,-181 ,0 ,0 ,11 ,1 ,11 ,
5019 ,1345 ,-181 ,0 ,0 ,12 ,1 ,12 ,
5020 ,1365 ,-181 ,0 ,0 ,12 ,1 ,12 ,
5021 ,1385 ,-181 ,0 ,0 ,12 ,1 ,12 ,
5022 ,1405 ,-181 ,0 ,0 ,12 ,1 ,12 ,
5023 ,-214 ,-161 ,0 ,0 ,14 ,1 ,14 ,
5024 ,-194 ,-161 ,0 ,0 ,14 ,1 ,14 ,
5025 ,-173 ,-161 ,0 ,0 ,14 ,1 ,14 ,
5026 ,-153 ,-161 ,0 ,0 ,14 ,1 ,14 ,
5027 ,-133 ,-161 ,0 ,0 ,14 ,1 ,14 ,
5028 ,-113 ,-161 ,0 ,0 ,13 ,1 ,13 ,
5029 ,-92 ,-161 ,0 ,-1 ,12 ,1 ,12 ,
5030 ,-72 ,-161 ,0 ,-1 ,12 ,1 ,12 ,
5031 ,-52 ,-161 ,0 ,-1 ,11 ,1 ,11 ,
5032 ,-32 ,-161 ,0 ,-1 ,9 ,1 ,9 ,
5033 ,-11 ,-161 ,0 ,-1 ,7 ,1 ,7 ,
5034 ,9 ,-161 ,0 ,-1 ,6 ,0 ,6 ,
5035 ,29 ,-161 ,0 ,-1 ,6 ,0 ,6 ,
5036 ,49 ,-161 ,0 ,-1 ,6 ,0 ,6 ,
5037 ,70 ,-161 ,0 ,-1 ,6 ,0 ,6 ,
5038 ,90 ,-161 ,0 ,-1 ,6 ,0 ,6 ,
5039 ,110 ,-161 ,0 ,-1 ,6 ,0 ,6 ,
5040 ,130 ,-161 ,0 ,-1 ,6 ,0 ,6 ,
5041 ,150 ,-161 ,0 ,-1 ,6 ,0 ,7 ,
5042 ,171 ,-161 ,0 ,-1 ,7 ,0 ,7 ,
5043 ,191 ,-161 ,0 ,-1 ,7 ,0 ,7 ,
5044 ,211 ,-161 ,0 ,-1 ,8 ,0 ,8 ,
5045 ,231 ,-161 ,0 ,-1 ,8 ,0 ,8 ,
5046 ,252 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5047 ,272 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5048 ,292 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5049 ,312 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5050 ,333 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5051 ,353 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5052 ,373 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5053 ,393 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5054 ,414 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5055 ,434 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5056 ,454 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5057 ,474 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5058 ,495 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5059 ,515 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5060 ,535 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5061 ,555 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5062 ,575 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5063 ,596 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5064 ,616 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5065 ,636 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5066 ,656 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5067 ,677 ,-161 ,0 ,0 ,8 ,0 ,8 ,
5068 ,697 ,-161 ,0 ,1 ,8 ,0 ,8 ,
5069 ,717 ,-161 ,0 ,1 ,8 ,0 ,8 ,
5070 ,737 ,-161 ,0 ,1 ,8 ,0 ,8 ,
5071 ,758 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5072 ,778 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5073 ,798 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5074 ,818 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5075 ,839 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5076 ,859 ,-161 ,0 ,1 ,6 ,0 ,6 ,
5077 ,879 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5078 ,899 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5079 ,920 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5080 ,940 ,-161 ,0 ,0 ,7 ,0 ,7 ,
5081 ,960 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5082 ,980 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5083 ,1001 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5084 ,1021 ,-161 ,0 ,1 ,8 ,0 ,8 ,
5085 ,1041 ,-161 ,0 ,1 ,8 ,0 ,8 ,
5086 ,1061 ,-161 ,0 ,1 ,8 ,0 ,8 ,
5087 ,1081 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5088 ,1102 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5089 ,1122 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5090 ,1142 ,-161 ,0 ,1 ,7 ,0 ,7 ,
5091 ,1162 ,-161 ,0 ,1 ,7 ,1 ,7 ,
5092 ,1183 ,-161 ,0 ,1 ,7 ,1 ,7 ,
5093 ,1203 ,-161 ,0 ,1 ,7 ,1 ,7 ,
5094 ,1223 ,-161 ,0 ,1 ,7 ,1 ,7 ,
5095 ,1243 ,-161 ,0 ,1 ,8 ,1 ,8 ,
5096 ,1264 ,-161 ,0 ,1 ,8 ,1 ,9 ,
5097 ,1284 ,-161 ,0 ,0 ,9 ,2 ,9 ,
5098 ,1304 ,-161 ,0 ,0 ,11 ,1 ,11 ,
5099 ,1324 ,-161 ,0 ,0 ,11 ,1 ,11 ,
5100 ,1345 ,-161 ,0 ,0 ,12 ,1 ,12 ,
5101 ,1365 ,-161 ,0 ,0 ,12 ,1 ,12 ,
5102 ,1385 ,-161 ,0 ,0 ,12 ,1 ,12 ,
5103 ,1405 ,-161 ,0 ,0 ,12 ,1 ,12 ,
5104 ,-214 ,-141 ,0 ,0 ,14 ,1 ,14 ,
5105 ,-194 ,-141 ,0 ,0 ,14 ,1 ,14 ,
5106 ,-173 ,-141 ,0 ,0 ,14 ,1 ,14 ,
5107 ,-153 ,-141 ,0 ,0 ,14 ,1 ,14 ,
5108 ,-133 ,-141 ,0 ,0 ,14 ,1 ,14 ,
5109 ,-113 ,-141 ,0 ,0 ,13 ,1 ,13 ,
5110 ,-92 ,-141 ,0 ,0 ,12 ,1 ,12 ,
5111 ,-72 ,-141 ,0 ,-1 ,12 ,1 ,12 ,
5112 ,-52 ,-141 ,0 ,-1 ,11 ,1 ,11 ,
5113 ,-32 ,-141 ,0 ,-1 ,9 ,1 ,9 ,
5114 ,-11 ,-141 ,0 ,-1 ,7 ,1 ,8 ,
5115 ,9 ,-141 ,0 ,-1 ,6 ,0 ,6 ,
5116 ,29 ,-141 ,0 ,-1 ,6 ,0 ,6 ,
5117 ,49 ,-141 ,0 ,-1 ,6 ,0 ,6 ,
5118 ,70 ,-141 ,0 ,-1 ,6 ,0 ,6 ,
5119 ,90 ,-141 ,0 ,-1 ,6 ,0 ,6 ,
5120 ,110 ,-141 ,0 ,-1 ,6 ,0 ,6 ,
5121 ,130 ,-141 ,0 ,-1 ,6 ,0 ,6 ,
5122 ,150 ,-141 ,0 ,-1 ,7 ,0 ,7 ,
5123 ,171 ,-141 ,0 ,-1 ,7 ,0 ,7 ,
5124 ,191 ,-141 ,0 ,-1 ,7 ,0 ,7 ,
5125 ,211 ,-141 ,0 ,-1 ,8 ,0 ,8 ,
5126 ,231 ,-141 ,0 ,-1 ,8 ,0 ,8 ,
5127 ,252 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5128 ,272 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5129 ,292 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5130 ,312 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5131 ,333 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5132 ,353 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5133 ,373 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5134 ,393 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5135 ,414 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5136 ,434 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5137 ,454 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5138 ,474 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5139 ,495 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5140 ,515 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5141 ,535 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5142 ,555 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5143 ,575 ,-141 ,0 ,0 ,8 ,0 ,8 ,
5144 ,596 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5145 ,616 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5146 ,636 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5147 ,656 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5148 ,677 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5149 ,697 ,-141 ,0 ,1 ,8 ,0 ,8 ,
5150 ,717 ,-141 ,0 ,1 ,8 ,0 ,8 ,
5151 ,737 ,-141 ,0 ,1 ,8 ,0 ,8 ,
5152 ,758 ,-141 ,0 ,1 ,7 ,0 ,8 ,
5153 ,778 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5154 ,798 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5155 ,818 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5156 ,839 ,-141 ,0 ,1 ,7 ,1 ,7 ,
5157 ,859 ,-141 ,0 ,1 ,7 ,1 ,7 ,
5158 ,879 ,-141 ,0 ,0 ,7 ,1 ,7 ,
5159 ,899 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5160 ,920 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5161 ,940 ,-141 ,0 ,0 ,7 ,0 ,7 ,
5162 ,960 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5163 ,980 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5164 ,1001 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5165 ,1021 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5166 ,1041 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5167 ,1061 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5168 ,1081 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5169 ,1102 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5170 ,1122 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5171 ,1142 ,-141 ,0 ,1 ,7 ,0 ,7 ,
5172 ,1162 ,-141 ,0 ,1 ,7 ,1 ,7 ,
5173 ,1183 ,-141 ,0 ,1 ,7 ,1 ,7 ,
5174 ,1203 ,-141 ,0 ,1 ,7 ,1 ,7 ,
5175 ,1223 ,-141 ,0 ,1 ,7 ,1 ,7 ,
5176 ,1243 ,-141 ,0 ,1 ,8 ,1 ,8 ,
5177 ,1264 ,-141 ,0 ,1 ,9 ,1 ,9 ,
5178 ,1284 ,-141 ,0 ,0 ,9 ,1 ,10 ,
5179 ,1304 ,-141 ,0 ,0 ,11 ,1 ,11 ,
5180 ,1324 ,-141 ,0 ,0 ,12 ,1 ,12 ,
5181 ,1345 ,-141 ,0 ,0 ,12 ,1 ,12 ,
5182 ,1365 ,-141 ,0 ,0 ,12 ,1 ,12 ,
5183 ,1385 ,-141 ,0 ,0 ,12 ,1 ,12 ,
5184 ,1405 ,-141 ,0 ,0 ,12 ,1 ,12 ,
5185 ,-214 ,-121 ,0 ,0 ,14 ,1 ,14 ,
5186 ,-194 ,-121 ,0 ,0 ,14 ,1 ,14 ,
5187 ,-173 ,-121 ,0 ,0 ,14 ,1 ,14 ,
5188 ,-153 ,-121 ,0 ,0 ,14 ,1 ,14 ,
5189 ,-133 ,-121 ,0 ,0 ,14 ,1 ,14 ,
5190 ,-113 ,-121 ,0 ,0 ,13 ,1 ,13 ,
5191 ,-92 ,-121 ,0 ,0 ,12 ,1 ,12 ,
5192 ,-72 ,-121 ,0 ,0 ,12 ,1 ,12 ,
5193 ,-52 ,-121 ,0 ,-1 ,11 ,1 ,11 ,
5194 ,-32 ,-121 ,0 ,-1 ,9 ,1 ,9 ,
5195 ,-11 ,-121 ,0 ,-1 ,7 ,1 ,8 ,
5196 ,9 ,-121 ,0 ,-1 ,6 ,0 ,6 ,
5197 ,29 ,-121 ,0 ,-1 ,6 ,0 ,6 ,
5198 ,49 ,-121 ,0 ,-1 ,6 ,0 ,6 ,
5199 ,70 ,-121 ,0 ,-1 ,6 ,0 ,6 ,
5200 ,90 ,-121 ,0 ,-1 ,6 ,0 ,6 ,
5201 ,110 ,-121 ,0 ,-1 ,6 ,0 ,6 ,
5202 ,130 ,-121 ,0 ,-1 ,6 ,0 ,6 ,
5203 ,150 ,-121 ,0 ,-1 ,7 ,0 ,7 ,
5204 ,171 ,-121 ,0 ,-1 ,7 ,0 ,7 ,
5205 ,191 ,-121 ,0 ,-1 ,7 ,0 ,7 ,
5206 ,211 ,-121 ,0 ,-1 ,8 ,0 ,8 ,
5207 ,231 ,-121 ,0 ,-1 ,8 ,0 ,8 ,
5208 ,252 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5209 ,272 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5210 ,292 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5211 ,312 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5212 ,333 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5213 ,353 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5214 ,373 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5215 ,393 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5216 ,414 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5217 ,434 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5218 ,454 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5219 ,474 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5220 ,495 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5221 ,515 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5222 ,535 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5223 ,555 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5224 ,575 ,-121 ,0 ,0 ,8 ,0 ,8 ,
5225 ,596 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5226 ,616 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5227 ,636 ,-121 ,0 ,0 ,6 ,0 ,6 ,
5228 ,656 ,-121 ,0 ,0 ,6 ,0 ,6 ,
5229 ,677 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5230 ,697 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5231 ,717 ,-121 ,0 ,1 ,8 ,0 ,8 ,
5232 ,737 ,-121 ,0 ,1 ,8 ,0 ,8 ,
5233 ,758 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5234 ,778 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5235 ,798 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5236 ,818 ,-121 ,0 ,1 ,7 ,1 ,7 ,
5237 ,839 ,-121 ,0 ,1 ,7 ,1 ,7 ,
5238 ,859 ,-121 ,0 ,1 ,7 ,1 ,7 ,
5239 ,879 ,-121 ,0 ,0 ,7 ,1 ,7 ,
5240 ,899 ,-121 ,0 ,0 ,7 ,1 ,7 ,
5241 ,920 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5242 ,940 ,-121 ,0 ,0 ,7 ,0 ,7 ,
5243 ,960 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5244 ,980 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5245 ,1001 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5246 ,1021 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5247 ,1041 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5248 ,1061 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5249 ,1081 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5250 ,1102 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5251 ,1122 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5252 ,1142 ,-121 ,0 ,1 ,7 ,0 ,7 ,
5253 ,1162 ,-121 ,0 ,1 ,7 ,1 ,7 ,
5254 ,1183 ,-121 ,0 ,1 ,7 ,1 ,7 ,
5255 ,1203 ,-121 ,0 ,1 ,7 ,1 ,7 ,
5256 ,1223 ,-121 ,0 ,1 ,7 ,1 ,8 ,
5257 ,1243 ,-121 ,0 ,1 ,8 ,1 ,8 ,
5258 ,1264 ,-121 ,0 ,0 ,9 ,1 ,9 ,
5259 ,1284 ,-121 ,0 ,0 ,9 ,1 ,10 ,
5260 ,1304 ,-121 ,0 ,0 ,11 ,1 ,11 ,
5261 ,1324 ,-121 ,0 ,0 ,11 ,1 ,12 ,
5262 ,1345 ,-121 ,0 ,0 ,12 ,1 ,12 ,
5263 ,1365 ,-121 ,0 ,0 ,12 ,1 ,12 ,
5264 ,1385 ,-121 ,0 ,0 ,12 ,1 ,12 ,
5265 ,1405 ,-121 ,0 ,0 ,12 ,1 ,12 ,
